user_id,age,income_level,investment_experience,num_investments,total_invested,avg_investment,avg_return_percent,dominant_category,return_per_investment
8099,40,Medium,Expert,8,12037.74,1504.7175,5.40875,Index Fund,8138.640778125
8100,42,Medium,Intermediate,19,32386.03,1704.527894736842,5.38578947368421,Crypto,9180.22839307479
8101,59,High,Novice,6,5630.9,938.4833333333332,2.4033333333333338,ETF,2255.488277777778
8102,51,High,Intermediate,14,25561.91,1825.8507142857143,4.136428571428572,None,7552.501061734694
8103,48,Medium,Expert,16,30857.63,1928.601875,0.7599999999999999,None,1465.7374249999998
8104,46,Medium,Novice,5,6957.92,1391.584,-4.343999999999999,Real Estate,-6045.0408959999995
8105,20,Medium,Intermediate,7,13141.18,1877.3114285714287,-0.5514285714285716,None,-1035.203159183674
8106,44,Medium,Novice,15,35412.52,2360.834666666667,6.268000000000001,Bond,14797.71169066667
8107,55,High,Expert,14,37362.45,2668.746428571428,-0.4678571428571429,Bond,-1248.5920790816326
8108,46,Medium,Novice,20,28875.25,1443.7625,3.508,None,5064.71885
8109,46,Low,Novice,7,17394.71,2484.9585714285713,0.7699999999999996,None,1913.418099999999
8110,26,Medium,Novice,15,22495.28,1499.6853333333333,3.1726666666666667,ETF,4758.001667555555
8111,60,Low,Intermediate,15,27084.02,1805.6013333333333,9.273333333333333,ETF,16743.94303111111
8112,59,Low,Novice,15,19432.73,1295.5153333333333,3.701333333333333,Bond,4795.134087111111
8113,30,High,Novice,10,25887.66,2588.766,5.029000000000001,ETF,13018.904214000002
8114,27,Medium,Expert,14,28263.85,2018.8464285714288,10.336428571428572,Stock,20867.661905612247
8115,34,Medium,Intermediate,19,44675.78,2351.3568421052632,5.937894736842105,Index Fund,13962.109417174514
8116,63,High,Expert,12,27047.74,2253.978333333333,4.375000000000001,None,9861.155208333334
8117,42,High,Novice,15,24621.88,1641.4586666666667,7.1066666666666665,Index Fund,11665.29959111111
8118,32,High,Novice,6,15451.45,2575.241666666667,5.4816666666666665,Stock,14116.616402777778
8119,40,Low,Novice,6,6976.49,1162.7483333333332,13.709999999999999,None,15941.279649999997
8120,52,Medium,Novice,20,39224.1,1961.205,3.7954999999999997,None,7443.753577499999
8121,37,Low,Novice,17,25464.23,1497.895882352941,6.6788235294117655,Stock,10004.18226366782
8122,48,High,Novice,7,11043.79,1577.6842857142856,3.0728571428571425,None,4847.998426530611
8123,42,High,Novice,14,31394.86,2242.4900000000002,-0.5364285714285713,Bond,-1202.935707142857
8124,53,Low,Novice,18,50775.65,2820.8694444444445,4.743333333333333,ETF,13380.324064814815
8125,39,Low,Expert,10,19540.15,1954.015,10.981,Crypto,21457.038715000002
8126,58,Medium,Intermediate,18,42270.92,2348.3844444444444,5.691111111111111,Stock,13364.91680493827
8127,18,Low,Novice,14,16458.13,1175.5807142857143,-0.8914285714285715,Crypto,-1047.946236734694
8128,37,Medium,Novice,11,22140.92,2012.810909090909,3.2190909090909092,None,6479.421299173554
8129,33,Medium,Expert,19,43755.08,2302.898947368421,5.258421052631578,None,12109.612306925206
8130,26,Medium,Novice,16,39884.58,2492.78625,6.281875,None,15659.371624218751
8131,53,High,Novice,8,19173.45,2396.68125,1.335,None,3199.56946875
8132,51,High,Intermediate,5,5173.79,1034.758,8.034,Commodities,8313.245772
8133,19,Low,Novice,5,7749.27,1549.8539999999998,10.262,Stock,15904.601748
8134,55,Low,Novice,10,21458.05,2145.805,13.475,Real Estate,28914.722374999998
8135,22,Low,Expert,19,30583.32,1609.6484210526316,5.843684210526316,Index Fund,9406.277062603878
8136,57,High,Intermediate,8,16823.23,2102.90375,-6.409999999999999,Commodities,-13479.613037499998
8137,44,High,Intermediate,14,40201.35,2871.525,6.392857142857143,Index Fund,18357.24910714286
8138,60,Medium,Novice,10,21709.27,2170.927,0.18599999999999958,Crypto,403.79242199999914
8139,51,Medium,Expert,18,30576.92,1698.7177777777777,8.818888888888889,Real Estate,14980.803335802468
8140,51,Low,Intermediate,17,31442.31,1849.5476470588237,3.838235294117647,None,7098.999057093427
8141,22,High,Expert,20,46941.38,2347.069,5.589499999999999,Crypto,13118.942175499998
8142,54,Medium,Novice,10,28707.75,2870.775,-1.6980000000000004,ETF,-4874.575950000001
8143,25,High,Intermediate,6,7492.24,1248.7066666666667,3.43,Commodities,4283.063866666667
8144,37,Low,Novice,20,54620.52,2731.0260000000003,2.4859999999999998,Index Fund,6789.330636
8145,30,Low,Intermediate,14,22387.21,1599.0864285714285,6.498571428571429,None,10391.777376530614
8146,18,Low,Novice,10,15779.07,1577.907,8.261,None,13035.089726999999
8147,62,Low,Novice,9,21890.64,2432.293333333333,1.344444444444444,Stock,3270.0832592592583
8148,39,Low,Expert,11,28568.91,2597.1736363636364,4.086363636363637,None,10612.99590495868
8149,27,Low,Intermediate,13,22875.94,1759.6876923076923,6.428461538461539,Index Fund,11312.084649704142
8150,18,Medium,Novice,13,16490.78,1268.5215384615383,4.056923076923077,Stock,5146.2943029585795
8151,37,High,Novice,10,25432.47,2543.2470000000003,0.9060000000000004,Index Fund,2304.181782000001
8152,35,Medium,Novice,15,30229.22,2015.2813333333334,8.954666666666666,None,18046.172579555554
8153,62,Low,Expert,14,29143.62,2081.6871428571426,6.644285714285715,ETF,13831.324144897959
8154,43,Low,Novice,17,27437.36,1613.9623529411765,7.7311764705882355,None,12477.82776747405
8155,59,Low,Novice,19,42059.3,2213.6473684210528,1.136842105263158,Commodities,2516.5675346260396
8156,28,Medium,Intermediate,20,36387.27,1819.3635,6.2165,Bond,11310.07319775
8157,34,Low,Novice,15,30525.5,2035.0333333333333,4.696,Stock,9556.516533333333
8158,64,Low,Intermediate,9,17030.16,1892.24,6.552222222222222,None,12398.376977777778
8159,39,Medium,Expert,14,33262.54,2375.8957142857143,9.713571428571429,Stock,23078.432727551022
8160,30,Low,Expert,18,35043.81,1946.878333333333,8.851111111111111,Real Estate,17232.036448148145
8161,50,Low,Novice,8,16197.63,2024.7037500000001,8.63875,Crypto,17490.9095203125
8162,53,Medium,Intermediate,6,7885.62,1314.27,2.1483333333333334,Crypto,2823.49005
8163,18,Low,Novice,18,39330.21,2185.0116666666668,1.2572222222222222,None,2747.045223148148
8164,34,Medium,Intermediate,13,26821.39,2063.183846153846,14.441538461538462,None,29795.548867455618
8165,32,Medium,Novice,20,28184.61,1409.2305000000001,1.1270000000000002,Crypto,1588.2027735000004
8166,65,Medium,Intermediate,10,15721.78,1572.178,7.409000000000001,Crypto,11648.266802000002
8167,24,Medium,Novice,10,10895.61,1089.5610000000001,9.247,Stock,10075.170567000001
8168,41,Medium,Intermediate,11,20988.18,1908.0163636363636,-1.5618181818181818,None,-2979.974647933884
8169,49,High,Expert,7,13376.95,1910.9928571428572,1.892857142857143,Stock,3617.2364795918375
8170,60,Low,Novice,11,21848.5,1986.2272727272727,-1.1018181818181818,None,-2188.4613223140495
8171,22,Low,Novice,7,15666.0,2238.0,-13.015714285714285,None,-29129.16857142857
8172,53,Medium,Intermediate,17,42662.73,2509.5723529411766,7.430588235294117,Stock,18647.598801384083
8173,26,Low,Novice,6,13784.25,2297.375,11.635,ETF,26729.958125
8174,54,High,Expert,8,22670.1,2833.7625,7.215,None,20445.596437499997
8175,54,High,Intermediate,19,38598.9,2031.521052631579,4.747368421052632,Stock,9644.37889196676
8176,55,Medium,Intermediate,9,13538.7,1504.3000000000002,-0.8277777777777771,Crypto,-1245.2261111111102
8177,24,Medium,Expert,16,34927.61,2182.975625,3.474375,None,7584.475937109376
8178,41,High,Novice,18,39785.37,2210.2983333333336,2.906111111111111,None,6423.372545370371
8179,31,Medium,Novice,8,21628.69,2703.58625,6.71625,None,18157.961151562497
8180,36,Low,Novice,5,8687.66,1737.532,4.498,Index Fund,7815.418936
8181,47,High,Novice,7,5508.95,786.9928571428571,13.602857142857143,None,10705.351408163266
8182,62,Low,Intermediate,7,11538.19,1648.312857142857,12.611428571428572,Crypto,20787.579861224487
8183,37,Low,Expert,11,14079.73,1279.9754545454546,3.617272727272727,None,4630.020303305785
8184,33,Medium,Novice,5,9721.95,1944.39,6.4719999999999995,ETF,12584.09208
8185,40,Low,Expert,13,19694.81,1514.9853846153844,-4.311538461538461,None,-6531.917754437869
8186,33,Low,Novice,6,5559.32,926.5533333333333,-9.924999999999999,None,-9196.041833333333
8187,54,High,Intermediate,9,16289.56,1809.9511111111112,4.095555555555555,None,7412.755328395062
8188,33,High,Novice,15,28585.49,1905.6993333333332,10.032666666666666,Commodities,19119.24617822222
8189,47,Low,Intermediate,19,40464.51,2129.711052631579,1.7510526315789467,Crypto,3729.2361432132952
8190,37,Medium,Novice,17,50435.11,2966.771176470588,10.750588235294117,Bond,31894.53530657439
8191,39,Medium,Expert,19,29703.53,1563.3436842105264,3.749473684210527,Real Estate,5861.716003324101
8192,51,Low,Expert,10,13861.63,1386.163,-5.442,None,-7543.499046
8193,42,Medium,Novice,8,13986.44,1748.305,13.2275,Bond,23125.704387499998
8194,43,Medium,Novice,16,32050.45,2003.1531249999998,5.53,None,11077.436781249999
8195,51,Medium,Novice,15,27429.0,1828.6,1.7279999999999995,Real Estate,3159.820799999999
8196,28,High,Novice,16,30228.37,1889.273125,5.703749999999999,None,10775.941586718749
8197,32,High,Intermediate,13,19123.26,1471.0200000000002,8.056923076923077,Commodities,11851.894984615386
8198,59,Low,Novice,15,35019.87,2334.6580000000004,8.544666666666666,Crypto,19948.874390666668
8199,44,Medium,Intermediate,5,16059.47,3211.8940000000002,3.812,ETF,12243.739928
8200,54,Low,Novice,17,46011.95,2706.5852941176468,7.862941176470589,Stock,21281.720956747406
8201,62,Medium,Novice,7,5511.83,787.4042857142857,-13.532857142857143,None,-10655.829712244898
8202,26,High,Novice,19,27807.81,1463.5689473684208,0.15368421052631573,Real Estate,224.9274382271467
8203,62,High,Expert,6,13851.65,2308.608333333333,15.765,None,36395.210374999995
8204,26,Low,Novice,5,12431.79,2486.358,14.982,Bond,37250.615556000004
8205,20,Medium,Intermediate,9,21951.86,2439.0955555555556,8.96,Real Estate,21854.296177777782
8206,21,Medium,Intermediate,11,20798.06,1890.732727272727,9.139999999999999,Real Estate,17281.297127272723
8207,35,Medium,Novice,14,26941.05,1924.3607142857143,-1.0342857142857143,Stock,-1990.3387959183672
8208,24,Medium,Novice,15,45459.61,3030.6406666666667,3.2700000000000005,Crypto,9910.194980000002
8209,24,Low,Novice,13,19188.48,1476.0369230769231,2.076923076923077,ETF,3065.6151479289942
8210,29,Medium,Novice,15,18877.7,1258.5133333333333,9.521333333333333,Stock,11982.72495111111
8211,49,Medium,Intermediate,6,11943.3,1990.55,-0.5716666666666667,Index Fund,-1137.9310833333334
8212,18,Medium,Intermediate,8,18492.53,2311.56625,14.79875,None,34208.2910421875
8213,26,Medium,Novice,6,14031.38,2338.5633333333335,6.876666666666666,Real Estate,16081.520522222221
8214,39,Medium,Intermediate,7,22072.69,3153.2414285714285,-1.0642857142857134,Crypto,-3355.9498061224463
8215,46,Medium,Novice,14,21060.71,1504.3364285714285,2.3400000000000003,ETF,3520.1472428571433
8216,52,Low,Intermediate,17,21481.13,1263.5958823529413,3.576470588235294,Commodities,4519.2135086505195
8217,59,Medium,Novice,7,14022.68,2003.24,3.1942857142857144,Index Fund,6398.920914285714
8218,44,Medium,Novice,11,25887.52,2353.410909090909,15.785454545454543,None,37149.6609322314
8219,23,Low,Intermediate,12,28212.53,2351.0441666666666,10.798333333333332,None,25387.358593055553
8220,28,Medium,Expert,9,21012.66,2334.74,7.232222222222223,Real Estate,16885.35851111111
8221,65,Medium,Intermediate,18,19793.43,1099.635,-1.9294444444444443,Index Fund,-2121.6846416666663
8222,43,Low,Intermediate,18,32302.52,1794.5844444444444,0.42666666666666686,Stock,765.6893629629633
8223,27,Medium,Intermediate,9,17188.01,1909.7788888888888,6.550000000000001,Bond,12509.051722222222
8224,63,Low,Novice,17,36085.57,2122.680588235294,7.046470588235294,Stock,14957.406333217992
8225,47,Low,Expert,7,16042.0,2291.714285714286,8.66,None,19846.245714285717
8226,37,Low,Intermediate,9,18090.74,2010.082222222222,5.65,None,11356.964555555556
8227,33,Medium,Novice,9,19170.47,2130.0522222222226,5.592222222222222,None,11911.72537160494
8228,34,High,Intermediate,12,19486.03,1623.8358333333333,5.650833333333334,None,9176.025654861112
8229,36,Medium,Novice,9,12000.63,1333.4033333333332,1.844444444444444,None,2459.3883703703696
8230,57,Medium,Intermediate,8,13267.77,1658.47125,8.975,Index Fund,14884.779468749999
8231,65,Medium,Novice,16,37012.65,2313.290625,1.9462499999999998,Commodities,4502.241878906249
8232,41,High,Expert,14,21294.07,1521.0049999999999,3.13,None,4760.74565
8233,32,Low,Expert,10,21056.49,2105.6490000000003,2.558,ETF,5386.250142000001
8234,61,Medium,Novice,10,27823.92,2782.3920000000003,1.7900000000000003,Commodities,4980.481680000001
8235,38,Low,Intermediate,10,16154.8,1615.48,18.083,Index Fund,29212.72484
8236,55,Low,Expert,20,50350.65,2517.5325000000003,9.359,None,23561.586667500003
8237,40,Medium,Intermediate,15,24675.46,1645.0306666666665,4.933333333333334,None,8115.484622222222
8238,32,Medium,Novice,12,20813.9,1734.4916666666668,6.278333333333333,None,10889.716847222224
8239,50,High,Novice,10,16265.27,1626.527,1.5530000000000002,Index Fund,2525.9964310000005
8240,48,Low,Novice,14,23454.65,1675.332142857143,13.02357142857143,Commodities,21818.807829081637
8241,61,Low,Expert,6,25109.32,4184.886666666666,-0.28500000000000014,Real Estate,-1192.6927000000005
8242,45,Low,Novice,9,11100.23,1233.358888888889,4.756666666666667,Stock,5866.6771148148155
8243,36,Medium,Novice,10,29371.58,2937.1580000000004,6.686,Commodities,19637.838388000004
8244,58,Medium,Novice,18,39034.03,2168.557222222222,6.283333333333333,Index Fund,13625.76787962963
8245,47,Low,Novice,11,21220.25,1929.1136363636363,12.03,Index Fund,23207.23704545454
8246,20,High,Novice,6,14737.17,2456.195,1.8083333333333333,None,4441.619291666667
8247,26,High,Novice,16,24483.2,1530.2,0.6131250000000001,Index Fund,938.2038750000003
8248,19,Medium,Novice,8,8423.47,1052.93375,1.52125,None,1601.7754671874998
8249,40,Medium,Novice,20,31078.56,1553.928,3.664,Crypto,5693.592192000001
8250,55,Medium,Intermediate,15,26643.18,1776.212,4.1433333333333335,Stock,7359.438386666667
8251,35,Low,Intermediate,10,23590.13,2359.013,-1.6189999999999998,Commodities,-3819.2420469999993
8252,61,Low,Novice,8,15737.97,1967.24625,9.713750000000001,Real Estate,19109.3382609375
8253,37,Low,Intermediate,19,36019.03,1895.7384210526316,6.562631578947368,Index Fund,12441.032827423822
8254,41,Medium,Novice,12,26419.63,2201.6358333333333,-0.5733333333333337,None,-1262.2712111111118
8255,38,Medium,Expert,16,25292.63,1580.789375,-4.4275,None,-6998.9449578125
8256,49,Medium,Intermediate,12,31497.32,2624.7766666666666,-0.06416666666666633,Bond,-168.42316944444357
8257,33,High,Expert,10,23487.82,2348.782,0.39600000000000024,None,930.1176720000007
8258,40,Medium,Intermediate,19,61053.97,3213.366842105263,6.2426315789473685,Crypto,20059.865323268696
8259,64,Medium,Expert,10,15632.7,1563.27,5.299,Bond,8283.767730000001
8260,22,Medium,Novice,7,10249.78,1464.2542857142857,1.7514285714285716,None,2564.536791836735
8261,39,Medium,Intermediate,16,19583.69,1223.980625,6.229375,None,7624.634305859375
8262,40,High,Expert,5,16097.75,3219.55,-2.3580000000000005,Stock,-7591.698900000002
8263,43,Medium,Novice,7,18506.08,2643.7257142857147,0.3714285714285716,None,981.9552653061231
8264,50,Medium,Expert,10,12754.63,1275.4630000000002,4.65,None,5930.9029500000015
8265,44,Low,Intermediate,8,7526.46,940.8075,12.4725,None,11734.22154375
8266,25,Medium,Expert,10,28624.87,2862.487,6.220000000000001,Commodities,17804.66914
8267,22,Medium,Intermediate,12,31316.22,2609.685,7.264166666666667,None,18957.186787500003
8268,41,Medium,Novice,5,13159.83,2631.966,5.32,ETF,14002.05912
8269,18,Medium,Novice,19,53250.95,2802.681578947368,1.6489473684210527,Commodities,4621.474414127423
8270,22,Low,Novice,20,34945.49,1747.2745,4.25,None,7425.916625
8271,38,Medium,Novice,7,13215.12,1887.8742857142859,-2.274285714285714,Crypto,-4293.565518367347
8272,40,Medium,Intermediate,14,22225.42,1587.53,4.8342857142857145,None,7674.573600000001
8273,47,Medium,Intermediate,6,4185.89,697.6483333333332,-6.238333333333332,Real Estate,-4352.162852777777
8274,62,Low,Expert,11,31049.77,2822.7063636363637,5.243636363636364,Bond,14801.245732231406
8275,20,Medium,Novice,16,27784.13,1736.508125,9.629999999999999,Stock,16722.573243749997
8276,20,High,Intermediate,5,2504.01,500.802,-0.8240000000000002,Stock,-412.6608480000001
8277,44,Low,Novice,16,31541.6,1971.3500000000001,1.5399999999999998,None,3035.879
8278,31,Low,Expert,14,38442.06,2745.8614285714284,1.0571428571428567,Real Estate,2902.767795918366
8279,51,Medium,Intermediate,8,23928.43,2991.05375,9.3325,None,27914.009121875
8280,31,Low,Expert,18,49884.34,2771.3522222222223,8.979444444444445,Commodities,24885.2033154321
8281,43,Low,Expert,20,40573.8,2028.69,4.083499999999999,None,8284.155614999998
8282,53,Low,Expert,16,33473.72,2092.1075,4.51375,Commodities,9443.250228125
8283,48,Medium,Novice,15,41482.53,2765.502,-0.9340000000000004,None,-2582.978868000001
8284,51,Medium,Expert,20,37966.46,1898.3229999999999,8.1515,Commodities,15474.1799345
8285,56,High,Intermediate,16,27084.58,1692.7862499999999,7.394375,Commodities,12517.09632734375
8286,60,Medium,Expert,12,18377.89,1531.4908333333333,8.926666666666668,Index Fund,13671.108172222222
8287,53,Medium,Novice,10,19556.76,1955.6760000000002,0.6220000000000001,None,1216.4304720000002
8288,29,Low,Novice,17,26915.34,1583.255294117647,5.581764705882353,Commodities,8837.358521107266
8289,27,Medium,Expert,5,8346.22,1669.2440000000001,-0.3740000000000009,None,-624.2972560000015
8290,64,High,Novice,12,19818.56,1651.5466666666669,5.565,Bond,9190.857200000002
8291,60,Low,Novice,12,25136.8,2094.733333333333,1.3566666666666665,Commodities,2841.854888888888
8292,30,Low,Novice,15,35282.91,2352.1940000000004,10.407333333333334,Bond,24480.067022666673
8293,19,Medium,Intermediate,17,32236.51,1896.2652941176473,-3.2005882352941173,None,-6069.164391349481
8294,63,Low,Intermediate,12,18265.29,1522.1075,4.023333333333333,Index Fund,6123.945841666668
8295,21,Medium,Novice,14,35472.39,2533.742142857143,0.5907142857142854,Stock,1496.71768010204
8296,51,Medium,Intermediate,13,31221.93,2401.686923076923,-1.040769230769231,Crypto,-2499.60185147929
8297,54,Low,Novice,10,14706.27,1470.627,-4.473,Commodities,-6578.114570999999
8298,36,Medium,Novice,6,10681.46,1780.243333333333,10.573333333333332,None,18823.106177777772
8299,23,Medium,Novice,8,14454.38,1806.7975000000001,3.6937499999999996,None,6673.858265625
8300,20,Medium,Intermediate,19,37625.45,1980.286842105263,-2.8194736842105264,Crypto,-5583.366638504155
8301,44,Medium,Expert,13,27088.97,2083.766923076923,7.717692307692308,Stock,16081.871953254436
8302,39,Medium,Novice,15,36025.74,2401.716,7.957333333333334,None,19111.254784
8303,45,Medium,Novice,12,26853.73,2237.8108333333334,4.534166666666667,Real Estate,10146.607286805556
8304,60,Medium,Expert,15,31876.67,2125.1113333333333,9.960666666666667,ETF,21167.52562088889
8305,31,Low,Intermediate,12,29697.34,2474.778333333333,7.578333333333333,Index Fund,18754.69513611111
8306,50,High,Intermediate,15,35087.34,2339.1560000000004,-0.015333333333333598,Commodities,-35.86705866666729
8307,31,High,Novice,10,15273.78,1527.3780000000002,2.8520000000000003,Stock,4356.082056000001
8308,20,Medium,Expert,5,16603.42,3320.6839999999997,-4.3020000000000005,Index Fund,-14285.582568
8309,40,Medium,Intermediate,14,29818.41,2129.8864285714285,-1.3757142857142861,Commodities,-2930.115186734695
8310,33,Medium,Novice,11,18129.48,1648.1345454545453,0.9481818181818181,ETF,1562.7312099173553
8311,33,Medium,Novice,7,15650.21,2235.7442857142855,5.717142857142858,Stock,12782.069473469388
8312,49,Medium,Novice,15,22386.74,1492.4493333333335,5.738666666666666,Index Fund,8564.669240888888
8313,28,Medium,Novice,14,22996.46,1642.6042857142857,3.8400000000000003,None,6307.6004571428575
8314,53,Medium,Novice,14,20805.08,1486.077142857143,3.7535714285714286,Index Fund,5578.096704081633
8315,24,Low,Novice,7,10670.55,1524.3642857142856,5.322857142857143,Real Estate,8113.973326530612
8316,41,Low,Novice,7,16189.34,2312.7628571428572,6.46,Bond,14940.448057142858
8317,60,High,Novice,19,43187.82,2273.043157894737,5.617894736842105,ETF,12769.7171933518
8318,20,High,Intermediate,9,34741.92,3860.213333333333,10.623333333333333,Bond,41008.332977777776
8319,60,Medium,Intermediate,8,15968.05,1996.00625,2.7499999999999996,None,5489.017187499999
8320,31,High,Novice,8,18517.92,2314.74,11.3825,Stock,26347.528049999997
8321,47,Medium,Novice,14,27033.1,1930.9357142857145,4.683571428571429,None,9043.675341836737
8322,37,Low,Novice,11,18175.98,1652.361818181818,0.9890909090909095,None,1634.3360528925625
8323,30,Medium,Novice,14,38034.88,2716.7771428571427,11.164285714285715,None,30330.876244897958
8324,51,Medium,Novice,7,10844.91,1549.2728571428572,10.139999999999999,Stock,15709.62677142857
8325,19,Low,Novice,13,28848.53,2219.1176923076923,7.228461538461539,Stock,16040.806888165682
8326,28,Medium,Expert,10,14949.0,1494.9,3.364,None,5028.8436
8327,19,Medium,Intermediate,10,31204.39,3120.439,2.8680000000000003,Stock,8949.419052000001
8328,24,High,Intermediate,7,14105.4,2015.0571428571427,3.6142857142857148,Commodities,7282.99224489796
8329,59,Medium,Novice,19,37443.09,1970.6889473684212,2.195263157894737,ETF,4326.180841828255
8330,42,Medium,Novice,14,23147.4,1653.3857142857144,2.6857142857142855,Stock,4440.521632653061
8331,30,Low,Intermediate,6,9776.11,1629.3516666666667,13.906666666666666,ETF,22658.85051111111
8332,42,Low,Novice,10,20895.65,2089.565,5.276999999999999,None,11026.634504999998
8333,38,Medium,Novice,14,31746.92,2267.637142857143,0.08571428571428566,None,194.36889795918356
8334,26,Low,Novice,14,31367.08,2240.5057142857145,5.832857142857143,Crypto,13068.549759183674
8335,36,Medium,Intermediate,11,35947.74,3267.9763636363637,3.9872727272727273,Bond,13030.313028099174
8336,46,High,Expert,7,6627.18,946.74,8.05857142857143,ETF,7629.371914285715
8337,29,Low,Novice,17,36853.52,2167.8541176470585,6.001764705882353,ETF,13010.950330795846
8338,54,Low,Novice,5,9446.56,1889.3120000000004,0.9199999999999999,Crypto,1738.1670400000003
8339,51,Medium,Intermediate,11,16850.83,1531.8936363636365,-4.053636363636364,Stock,-6209.739749586777
8340,50,Medium,Novice,12,21926.35,1827.1958333333332,6.025833333333334,Stock,11010.377559027778
8341,45,Medium,Expert,12,26149.4,2179.116666666667,-2.515,ETF,-5480.478416666667
8342,29,Medium,Novice,8,10034.9,1254.3625,14.373750000000001,Commodities,18029.892984375
8343,53,Medium,Novice,13,35989.07,2768.39,3.712307692307692,Crypto,10277.115492307692
8344,57,Medium,Novice,14,27005.81,1928.9864285714286,5.247857142857143,Stock,10123.045207653062
8345,30,Low,Novice,8,10580.71,1322.58875,6.50375,ETF,8601.7865828125
8346,43,Medium,Intermediate,17,26652.17,1567.7747058823531,-0.12941176470588225,Real Estate,-202.88849134948083
8347,36,Medium,Novice,5,13616.36,2723.272,13.680000000000001,Real Estate,37254.360960000005
8348,28,High,Intermediate,12,14168.11,1180.6758333333335,7.3425,Bond,8669.112306250001
8349,27,Medium,Expert,5,10094.41,2018.882,-2.306,None,-4655.541892
8350,30,Low,Expert,20,64198.33,3209.9165000000003,0.3644999999999997,ETF,1170.0145642499992
8351,33,Low,Novice,6,12290.6,2048.4333333333334,-0.3416666666666668,None,-699.8813888888892
8352,32,High,Expert,5,2853.41,570.682,13.995999999999999,None,7987.265272
8353,52,Medium,Novice,19,48706.41,2563.495263157895,1.7594736842105263,ETF,4510.402455124654
8354,42,Medium,Novice,9,14901.73,1655.7477777777776,11.52222222222222,None,19077.893839506167
8355,34,Low,Intermediate,6,15578.68,2596.4466666666667,4.698333333333333,Stock,12198.971922222223
8356,60,Medium,Novice,6,10005.57,1667.595,8.018333333333333,None,13371.332574999999
8357,19,Medium,Intermediate,18,56427.85,3134.8805555555555,4.9944444444444445,None,15656.986774691357
8358,23,Medium,Expert,13,43830.08,3371.5446153846156,3.639230769230769,Commodities,12269.82890414201
8359,25,Low,Intermediate,12,34555.95,2879.6625000000004,5.278333333333333,Index Fund,15199.818562500002
8360,57,Medium,Expert,7,10772.64,1538.9485714285713,14.131428571428572,Crypto,21747.541812244897
8361,42,Medium,Novice,13,25947.94,1995.9953846153844,0.9269230769230776,Index Fund,1850.134183431954
8362,37,Medium,Intermediate,19,40340.35,2123.1763157894734,7.94,Commodities,16858.01994736842
8363,60,Low,Novice,19,27672.1,1456.4263157894736,7.486315789473685,Stock,10903.267324099723
8364,20,Low,Novice,8,12446.56,1555.82,3.79875,None,5910.171225
8365,30,Low,Novice,12,28126.67,2343.8891666666664,7.283333333333334,Real Estate,17071.326097222223
8366,53,Low,Novice,10,12396.79,1239.679,6.828999999999999,ETF,8465.767891
8367,39,Medium,Novice,8,12200.17,1525.02125,-3.3237499999999995,None,-5068.7893796875
8368,38,Low,Expert,6,8252.26,1375.3766666666668,5.805000000000001,None,7984.061550000001
8369,60,Medium,Novice,16,31096.57,1943.535625,1.4362500000000002,None,2791.4030414062504
8370,50,Medium,Intermediate,7,17656.23,2522.3185714285714,14.334285714285715,None,36155.63506530612
8371,35,Low,Expert,6,11291.92,1881.9866666666667,7.128333333333334,Crypto,13415.42828888889
8372,42,Low,Intermediate,5,7247.99,1449.598,-9.174,ETF,-13298.612051999999
8373,50,Medium,Novice,18,25465.02,1414.7233333333334,1.5449999999999997,Crypto,2185.7475499999996
8374,30,Low,Expert,11,12734.93,1157.7209090909091,1.6736363636363636,ETF,1937.6038123966941
8375,42,Medium,Novice,14,30548.8,2182.057142857143,2.789285714285714,Real Estate,6086.38081632653
8376,27,Medium,Expert,7,9875.83,1410.8328571428572,2.8385714285714294,Bond,4004.7498387755113
8377,56,Medium,Novice,13,37087.98,2852.9215384615386,-3.960769230769231,None,-11299.763847337279
8378,35,Low,Expert,7,12134.1,1733.4428571428573,4.502857142857143,None,7805.445551020409
8379,46,Low,Intermediate,19,46159.3,2429.436842105263,1.2163157894736838,None,2954.9623905817166
8380,57,Medium,Intermediate,16,36702.28,2293.8925,1.30375,Real Estate,2990.662346875
8381,32,Medium,Intermediate,14,33112.21,2365.157857142857,12.797142857142857,Real Estate,30267.26297755102
8382,43,High,Intermediate,17,19712.77,1159.5747058823529,4.904705882352941,None,5687.372880968857
8383,23,High,Novice,19,30844.8,1623.4105263157894,4.431578947368421,None,7194.27191135734
8384,37,Low,Novice,6,7525.02,1254.17,0.9400000000000001,None,1178.9198000000001
8385,32,Medium,Expert,14,23099.29,1649.9492857142857,8.819285714285714,Commodities,14551.374164795918
8386,40,High,Intermediate,13,19435.71,1495.0546153846153,10.946923076923078,None,16366.247870414201
8387,53,Medium,Expert,20,45645.52,2282.276,3.255,None,7428.8083799999995
8388,43,Low,Expert,9,20032.47,2225.83,5.517777777777777,None,12281.63531111111
8389,23,High,Intermediate,15,23217.26,1547.8173333333334,4.989333333333334,None,7722.576615111112
8390,59,Low,Intermediate,17,26674.91,1569.1123529411764,6.607647058823529,Index Fund,10368.140623875432
8391,28,Low,Novice,14,41545.11,2967.507857142857,7.907142857142857,None,23464.508556122448
8392,36,Low,Novice,12,26181.36,2181.78,8.414166666666667,Index Fund,18357.86055
8393,51,Medium,Novice,15,29743.56,1982.904,8.094,Bond,16049.624976
